date,player,game,line
2026-01-11,Derik Queen,New Orleans Pelicans @ Orlando Magic,13.5
2026-01-11,Jeremiah Fears,New Orleans Pelicans @ Orlando Magic,13.5
2026-01-11,Jordan Poole,New Orleans Pelicans @ Orlando Magic,12.5
2026-01-11,Tristan da Silva,New Orleans Pelicans @ Orlando Magic,9.5
2026-01-11,Jaren Jackson Jr,Brooklyn Nets @ Memphis Grizzlies,20.5
2026-01-11,Cam Thomas,Brooklyn Nets @ Memphis Grizzlies,19.5
2026-01-11,Noah Clowney,Brooklyn Nets @ Memphis Grizzlies,15.5
2026-01-11,Santi Aldama,Brooklyn Nets @ Memphis Grizzlies,14.5
2026-01-11,Egor Demin,Brooklyn Nets @ Memphis Grizzlies,13.5
2026-01-11,Cam Spencer,Brooklyn Nets @ Memphis Grizzlies,13.5
2026-01-11,Cedric Coward,Brooklyn Nets @ Memphis Grizzlies,12.5
2026-01-11,Jaylen Wells,Brooklyn Nets @ Memphis Grizzlies,12.5
2026-01-11,Nicolas Claxton,Brooklyn Nets @ Memphis Grizzlies,12.5
2026-01-11,Jock Landale,Brooklyn Nets @ Memphis Grizzlies,11.5
2026-01-11,Danny Wolf,Brooklyn Nets @ Memphis Grizzlies,9.5
2026-01-11,Terance Mann,Brooklyn Nets @ Memphis Grizzlies,8.5
2026-01-11,Jalen Brunson,New York Knicks @ Portland Trail Blazers,28.5
2026-01-11,Deni Avdija,New York Knicks @ Portland Trail Blazers,27.5
2026-01-11,Shaedon Sharpe,New York Knicks @ Portland Trail Blazers,21.5
2026-01-11,Karl-Anthony Towns,New York Knicks @ Portland Trail Blazers,20.5
2026-01-11,OG Anunoby,New York Knicks @ Portland Trail Blazers,14.5
2026-01-11,Mikal Bridges,New York Knicks @ Portland Trail Blazers,14.5
2026-01-11,Toumani Camara,New York Knicks @ Portland Trail Blazers,13.5
2026-01-11,Donovan Clingan,New York Knicks @ Portland Trail Blazers,11.5
2026-01-11,Jrue Holiday,New York Knicks @ Portland Trail Blazers,11.5
2026-01-11,Miles McBride,New York Knicks @ Portland Trail Blazers,11.5
2026-01-11,Josh Hart,New York Knicks @ Portland Trail Blazers,9.5
2026-01-11,Jordan Clarkson,New York Knicks @ Portland Trail Blazers,7.5
2026-01-11,Tyrese Maxey,Philadelphia 76ers @ Toronto Raptors,27.5
2026-01-11,Joel Embiid,Philadelphia 76ers @ Toronto Raptors,24.5
2026-01-11,Brandon Ingram,Philadelphia 76ers @ Toronto Raptors,22.5
2026-01-11,Scottie Barnes,Philadelphia 76ers @ Toronto Raptors,18.5
2026-01-11,Immanuel Quickley,Philadelphia 76ers @ Toronto Raptors,17.5
2026-01-11,VJ Edgecombe,Philadelphia 76ers @ Toronto Raptors,15.5
2026-01-11,Paul George,Philadelphia 76ers @ Toronto Raptors,14.5
2026-01-11,Sandro Mamukelashvili,Philadelphia 76ers @ Toronto Raptors,12.5
2026-01-11,Quentin Grimes,Philadelphia 76ers @ Toronto Raptors,9.5
2026-01-11,Ja'Kobe Walter,Philadelphia 76ers @ Toronto Raptors,8.5
2026-01-11,Kelly Oubre Jr,Philadelphia 76ers @ Toronto Raptors,8.5
2026-01-11,Shai Gilgeous-Alexander,Miami Heat @ Oklahoma City Thunder,30.5
2026-01-11,Norman Powell,Miami Heat @ Oklahoma City Thunder,20.5
2026-01-11,Jalen Williams,Miami Heat @ Oklahoma City Thunder,18.5
2026-01-11,Chet Holmgren,Miami Heat @ Oklahoma City Thunder,18.5
2026-01-11,Bam Adebayo,Miami Heat @ Oklahoma City Thunder,13.5
2026-01-11,Ajay Mitchell,Miami Heat @ Oklahoma City Thunder,12.5
2026-01-11,Andrew Wiggins,Miami Heat @ Oklahoma City Thunder,12.5
2026-01-11,Jaime Jaquez Jr,Miami Heat @ Oklahoma City Thunder,10.5
2026-01-11,Kel'el Ware,Miami Heat @ Oklahoma City Thunder,10.5
2026-01-11,Aaron Wiggins,Miami Heat @ Oklahoma City Thunder,10.5
2026-01-11,Luguentz Dort,Miami Heat @ Oklahoma City Thunder,8.5
2026-01-11,Davion Mitchell,Miami Heat @ Oklahoma City Thunder,7.5
2026-01-11,Cason Wallace,Miami Heat @ Oklahoma City Thunder,6.5
2026-01-11,Anthony Edwards,San Antonio Spurs @ Minnesota Timberwolves,29.5
2026-01-11,Julius Randle,San Antonio Spurs @ Minnesota Timberwolves,21.5
2026-01-11,Victor Wembanyama,San Antonio Spurs @ Minnesota Timberwolves,20.5
2026-01-11,De'Aaron Fox,San Antonio Spurs @ Minnesota Timberwolves,19.5
2026-01-11,Stephon Castle,San Antonio Spurs @ Minnesota Timberwolves,16.5
2026-01-11,Jaden McDaniels,San Antonio Spurs @ Minnesota Timberwolves,15.5
2026-01-11,Naz Reid,San Antonio Spurs @ Minnesota Timberwolves,14.5
2026-01-11,Donte DiVincenzo,San Antonio Spurs @ Minnesota Timberwolves,14.5
2026-01-11,Keldon Johnson,San Antonio Spurs @ Minnesota Timberwolves,12.5
2026-01-11,Julian Champagnie,San Antonio Spurs @ Minnesota Timberwolves,11.5
2026-01-11,Rudy Gobert,San Antonio Spurs @ Minnesota Timberwolves,11.5
2026-01-11,Dylan Harper,San Antonio Spurs @ Minnesota Timberwolves,9.5
2026-01-11,Harrison Barnes,San Antonio Spurs @ Minnesota Timberwolves,9.5
2026-01-11,Luke Kornet,San Antonio Spurs @ Minnesota Timberwolves,6.5
2026-01-11,Giannis Antetokounmpo,Milwaukee Bucks @ Denver Nuggets,28.5
2026-01-11,Jamal Murray,Milwaukee Bucks @ Denver Nuggets,26.5
2026-01-11,Peyton Watson,Milwaukee Bucks @ Denver Nuggets,18.5
2026-01-11,Aaron Gordon,Milwaukee Bucks @ Denver Nuggets,17.5
2026-01-11,Kevin Porter Jr.,Milwaukee Bucks @ Denver Nuggets,17.5
2026-01-11,Ryan Rollins,Milwaukee Bucks @ Denver Nuggets,14.5
2026-01-11,Tim Hardaway Jr,Milwaukee Bucks @ Denver Nuggets,13.5
2026-01-11,Christian Braun,Milwaukee Bucks @ Denver Nuggets,11.5
2026-01-11,Bobby Portis,Milwaukee Bucks @ Denver Nuggets,11.5
2026-01-11,Myles Turner,Milwaukee Bucks @ Denver Nuggets,10.5
2026-01-11,A.J. Green,Milwaukee Bucks @ Denver Nuggets,9.5
2026-01-11,Kyle Kuzma,Milwaukee Bucks @ Denver Nuggets,9.5
2026-01-11,DaRon Holmes II,Milwaukee Bucks @ Denver Nuggets,5.5
2026-01-11,Devin Booker,Washington Wizards @ Phoenix Suns,28.5
2026-01-11,Dillon Brooks,Washington Wizards @ Phoenix Suns,19.5
2026-01-11,Alex Sarr,Washington Wizards @ Phoenix Suns,17.5
2026-01-11,Grayson Allen,Washington Wizards @ Phoenix Suns,13.5
2026-01-11,Kyshawn George,Washington Wizards @ Phoenix Suns,13.5
2026-01-11,Tre Johnson,Washington Wizards @ Phoenix Suns,12.5
2026-01-11,Collin Gillespie,Washington Wizards @ Phoenix Suns,12.5
2026-01-11,Mark Williams,Washington Wizards @ Phoenix Suns,12.5
2026-01-11,Bilal Coulibaly,Washington Wizards @ Phoenix Suns,10.5
2026-01-11,Carlton Carrington,Washington Wizards @ Phoenix Suns,10.5
2026-01-11,Royce O'Neale,Washington Wizards @ Phoenix Suns,9.5
2026-01-11,Khris Middleton,Washington Wizards @ Phoenix Suns,8.5
2026-01-11,Justin Champagnie,Washington Wizards @ Phoenix Suns,8.5
2026-01-11,Oso Ighodaro,Washington Wizards @ Phoenix Suns,5.5
2026-01-11,Stephen Curry,Atlanta Hawks @ Golden State Warriors,29.5
2026-01-11,Jalen Johnson,Atlanta Hawks @ Golden State Warriors,22.5
2026-01-11,Jimmy Butler,Atlanta Hawks @ Golden State Warriors,19.5
2026-01-11,Nickeil Alexander-Walker,Atlanta Hawks @ Golden State Warriors,18.5
2026-01-11,Onyeka Okongwu,Atlanta Hawks @ Golden State Warriors,14.5
2026-01-11,Kristaps Porzingis,Atlanta Hawks @ Golden State Warriors,12.5
2026-01-11,Dyson Daniels,Atlanta Hawks @ Golden State Warriors,12.5
2026-01-11,De'Anthony Melton,Atlanta Hawks @ Golden State Warriors,10.5
2026-01-11,Brandin Podziemski,Atlanta Hawks @ Golden State Warriors,9.5
2026-01-11,Moses Moody,Atlanta Hawks @ Golden State Warriors,9.5
2026-01-11,Draymond Green,Atlanta Hawks @ Golden State Warriors,8.5
2026-01-11,Quinten Post,Atlanta Hawks @ Golden State Warriors,7.5
2026-01-11,Al Horford,Atlanta Hawks @ Golden State Warriors,5.5
2026-01-11,Kevin Durant,Houston Rockets @ Sacramento Kings,28.5
2026-01-11,Alperen Sengun,Houston Rockets @ Sacramento Kings,19.5
2026-01-11,Amen Thompson,Houston Rockets @ Sacramento Kings,19.5
2026-01-11,DeMar DeRozan,Houston Rockets @ Sacramento Kings,19.5
2026-01-11,Zach LaVine,Houston Rockets @ Sacramento Kings,18.5
2026-01-11,Jabari Smith Jr,Houston Rockets @ Sacramento Kings,15.5
2026-01-11,Russell Westbrook,Houston Rockets @ Sacramento Kings,14.5
2026-01-11,Reed Sheppard,Houston Rockets @ Sacramento Kings,13.5
2026-01-11,Maxime Raynaud,Houston Rockets @ Sacramento Kings,9.5
2026-01-11,Steven Adams,Houston Rockets @ Sacramento Kings,7.5
2026-01-11,Keon Ellis,Houston Rockets @ Sacramento Kings,6.5
2026-01-11,Nique Clifford,Houston Rockets @ Sacramento Kings,6.5
2026-01-11,Dorian Finney-Smith,Houston Rockets @ Sacramento Kings,5.5
2026-01-12,Donovan Mitchell,Utah Jazz @ Cleveland Cavaliers,29.5
2026-01-12,Lauri Markkanen,Utah Jazz @ Cleveland Cavaliers,26.5
2026-01-12,Keyonte George,Utah Jazz @ Cleveland Cavaliers,22.5
2026-01-12,Evan Mobley,Utah Jazz @ Cleveland Cavaliers,19.5
2026-01-12,Darius Garland,Utah Jazz @ Cleveland Cavaliers,18.5
2026-01-12,Jarrett Allen,Utah Jazz @ Cleveland Cavaliers,13.5
2026-01-12,Brice Sensabaugh,Utah Jazz @ Cleveland Cavaliers,12.5
2026-01-12,Sam Merrill,Utah Jazz @ Cleveland Cavaliers,11.5
2026-01-12,Jusuf Nurkic,Utah Jazz @ Cleveland Cavaliers,11.5
2026-01-12,De'Andre Hunter,Utah Jazz @ Cleveland Cavaliers,11.5
2026-01-12,Jaylon Tyson,Utah Jazz @ Cleveland Cavaliers,9.5
2026-01-12,Pascal Siakam,Boston Celtics @ Indiana Pacers,25.5
2026-01-12,Derrick White,Boston Celtics @ Indiana Pacers,24.5
2026-01-12,Payton Pritchard,Boston Celtics @ Indiana Pacers,22.5
2026-01-12,Andrew Nembhard,Boston Celtics @ Indiana Pacers,17.5
2026-01-12,Aaron Nesmith,Boston Celtics @ Indiana Pacers,16.5
2026-01-12,Anfernee Simons,Boston Celtics @ Indiana Pacers,15.5
2026-01-12,Neemias Queta,Boston Celtics @ Indiana Pacers,11.5
2026-01-12,Sam Hauser,Boston Celtics @ Indiana Pacers,10.5
2026-01-12,Jay Huff,Boston Celtics @ Indiana Pacers,8.5
2026-01-12,Johnny Furphy,Boston Celtics @ Indiana Pacers,6.5
2026-01-12,Tyrese Maxey,Philadelphia 76ers @ Toronto Raptors,27.5
2026-01-12,Joel Embiid,Philadelphia 76ers @ Toronto Raptors,25.5
2026-01-12,Brandon Ingram,Philadelphia 76ers @ Toronto Raptors,20.5
2026-01-12,Scottie Barnes,Philadelphia 76ers @ Toronto Raptors,18.5
2026-01-12,Immanuel Quickley,Philadelphia 76ers @ Toronto Raptors,17.5
2026-01-12,VJ Edgecombe,Philadelphia 76ers @ Toronto Raptors,14.5
2026-01-12,Paul George,Philadelphia 76ers @ Toronto Raptors,14.5
2026-01-12,Quentin Grimes,Philadelphia 76ers @ Toronto Raptors,10.5
2026-01-12,Collin Murray-Boyles,Philadelphia 76ers @ Toronto Raptors,9.5
2026-01-12,Sandro Mamukelashvili,Philadelphia 76ers @ Toronto Raptors,8.5
2026-01-12,Michael Porter Jr,Brooklyn Nets @ Dallas Mavericks,25.5
2026-01-12,Cooper Flagg,Brooklyn Nets @ Dallas Mavericks,22.5
2026-01-12,Naji Marshall,Brooklyn Nets @ Dallas Mavericks,15.5
2026-01-12,Cam Thomas,Brooklyn Nets @ Dallas Mavericks,15.5
2026-01-12,Noah Clowney,Brooklyn Nets @ Dallas Mavericks,13.5
2026-01-12,Max Christie,Brooklyn Nets @ Dallas Mavericks,13.5
2026-01-12,Klay Thompson,Brooklyn Nets @ Dallas Mavericks,13.5
2026-01-12,Nicolas Claxton,Brooklyn Nets @ Dallas Mavericks,12.5
2026-01-12,Daniel Gafford,Brooklyn Nets @ Dallas Mavericks,10.5
2026-01-12,Egor Demin,Brooklyn Nets @ Dallas Mavericks,10.5
2026-01-12,Terance Mann,Brooklyn Nets @ Dallas Mavericks,6.5
2026-01-12,Luka Doncic,Los Angeles Lakers @ Sacramento Kings,35.5
2026-01-12,LeBron James,Los Angeles Lakers @ Sacramento Kings,23.5
